Join_ID,GPS_Building_Code_,Point_Count
2,2404003032,1
2,2404003036,1
2,2404003060,1
2,2404003075,1
2,2404003165,1
2,2404003173,1
2,2404003185,1
2,2404003216,1
2,2404003223,1
2,2404003229,1
2,2404003233,1
2,2404003234,1
2,2404003247,1
2,2404003253,1
2,2404003270,1
2,2404003279,1
2,2404003287,1
2,2404003332,1
2,2404003391,1
2,2404003395,1
2,2404003411,1
2,2404003417,1
2,2404003427,1
2,2404003433,1
2,2404003441,1
2,2404003451,1
2,2404003493,1
2,2404003739,1
2,2404003871,1
2,2404003966,1
2,2404003985,1
2,2404003986,1
2,2404004000,1
2,2404004014,1
2,2404004036,1
2,2404004054,1
2,2404004083,1
2,2404004102,1
2,2404004136,1
2,2404004217,1
2,2404004243,1
2,2404004322,1
2,2404004324,1
2,2404004444,1
2,2404004467,1
2,2404004474,1
2,2404004492,1
2,2404004515,1
2,2404004584,1
2,2404004588,1
2,2404004599,1
2,2404004602,1
2,2404004650,1
2,2404004675,1
2,2404004741,1
2,2404004758,1
2,2404004762,1
2,2404004816,1
2,2404004844,1
2,2404004853,1
2,2404004914,1
2,2404004924,1
2,2404004928,1
2,2404004935,1
2,2404004953,1
2,2404004976,1
2,2404005004,1
2,2404005013,1
2,2404005028,1
2,2404005037,1
2,2404005061,1
2,2404005073,1
2,2404005077,1
2,2404005081,1
2,2404005085,1
2,2404005090,1
2,2404005094,1
2,2404005203,1
2,2404005279,1
2,2404005298,1
2,2404005308,1
2,2404005336,1
2,2404005339,1
2,2404005374,1
2,2404005457,1
2,2404005467,1
2,2404005543,1
2,2404005551,1
2,2404005587,1
2,2404005629,1
2,2404005698,1
2,2404005762,1
2,2404005771,1
2,2404005775,1
2,2404005785,1
2,2404005805,1
2,2404005820,1
2,2404005901,1
2,2404005902,1
2,2404005938,1
2,2404005942,1
2,2404005944,1
2,2404005982,1
2,2404005983,1
2,2404006009,1
2,2404006015,1
2,2404006021,1
2,2404006046,1
2,2404006114,1
2,2404006115,1
2,2404006116,1
2,2404006437,1
2,2404006463,1
2,2404006583,1
2,2404006645,1
2,2404006656,1
2,2404006658,1
2,2404006695,1
2,2404006701,1
2,2404006708,1
2,2404006719,1
2,2404006747,1
2,2404006786,1
2,2404006796,1
2,2404006807,1
2,2404006817,1
2,2404006818,1
2,2404006832,1
2,2404006862,1
2,2404006874,1
2,2404006875,1
2,2404006881,1
2,2404006883,1
2,2404006885,1
2,2404006891,1
2,2404006895,1
2,2404006897,1
2,2404006901,1
2,2404006903,1
2,2404006905,1
2,2404006921,1
2,2404006930,1
2,2404006957,1
2,2404006974,1
2,2404007019,1
2,2404007083,1
2,2404007136,1
2,2404007173,1
2,2404007187,1
2,2404007199,1
2,2404007203,1
2,2404007212,1
2,2404007219,1
2,2404007230,1
2,2404007297,1
2,2404007348,1
2,2404007355,1
2,2404007356,1
2,2404007369,1
2,2404007397,1
2,2404007418,1
2,2404007480,1
2,2404007494,1
2,2404007496,1
2,2404007499,1
2,2404007501,1
2,2404007602,1
2,2404007721,1
2,2404007725,1
2,2404007735,1
2,2404007862,1
2,2404007877,1
2,2404007948,1
2,2404007983,1
2,2404008063,1
2,2404008067,1
2,2404008074,1
2,2404008081,1
2,2404008094,1
2,2404008097,1
2,2404008108,1
2,2404008124,1
2,2404008125,1
2,2404008136,1
2,2404008139,1
2,2404008155,1
2,2404008160,1
2,2404008165,1
2,2404008168,1
2,2404008171,1
2,2404008190,1
2,2404008192,1
2,2404008193,1
2,2404008196,1
2,2404008201,1
2,2404008203,1
2,2404008215,1
2,2404008219,1
2,2404008221,1
2,2404008223,1
2,2404008259,1
2,2404008279,1
2,2404008313,1
2,2404008361,1
2,2404008371,1
2,2404008399,1
2,2404008407,1
2,2404008547,1
2,2404008694,1
2,2404008821,1
2,2404008842,1
2,2404008851,1
2,2404008862,1
2,2404008871,1
2,2404008874,1
2,2404008880,1
2,2404009089,1
2,2404009180,1
2,2404009294,1
2,2404009365,1
2,2404009370,1
2,2404009379,1
2,2404009390,1
2,2404009416,1
2,2404009420,1
2,2404009453,1
2,2404009467,1
2,2404009474,1
2,2404009477,1
2,2404009528,1
2,2404009593,1
2,2404009594,1
2,2404009626,1
2,2404009633,1
2,2404009926,1
2,2404010008,1
2,2404010009,1
2,2404010010,1
2,2404010020,1
2,2404010067,1
2,2404010069,1
2,2404010116,1
2,2404010153,1
2,2404010401,1
2,2404010416,1
2,2404010435,1
2,2404010451,1
2,2404010464,1
2,2404010470,1
2,2404010482,1
2,2404010516,1
2,2404010520,1
2,2404010526,1
2,2404010564,1
2,2404010565,1
2,2404010611,1
2,2404010619,1
2,2404010645,1
2,2404010685,1
2,2404010722,1
2,2404010755,1
2,2404010802,1
2,2404010805,1
2,2404010824,1
2,2404010828,1
2,2404010833,1
2,2404010844,1
2,2404010859,1
2,2404010863,1
2,2404010915,1
2,2404010919,1
2,2404010931,1
2,2404010946,1
2,2404010953,1
2,2404010955,1
2,2404010963,1
2,2404010971,1
2,2404011001,1
2,2404011008,1
2,2404011010,1
2,2404011026,1
2,2404011093,1
2,2404011148,1
2,2404011185,1
2,2404011236,1
2,2404011242,1
2,2404011284,1
2,2404011302,1
2,2404011347,1
2,2404011349,1
2,2404011361,1
2,2404011365,1
2,2404011389,1
2,2404011390,1
2,2404011406,1
2,2404011431,1
2,2404011433,1
2,2404011439,1
2,2404011498,1
2,2404011504,1
2,2404011580,1
2,2404011661,1
2,2404011681,1
